record_id,timestamp,wafer_id,lot_id,process_node_nm,required_time_ns,arrival_time_ns,temperature_c,leakage_power_mw,dynamic_power_mw,routing_utilization,overflow_count,defect_density,test_time_sec,test_coverage_pct,fail_rate_pct,good_chips,total_chips,center_defect_score,edge_defect_score,scratch_score,cluster_score,slack_ns,yield_pct,congestion_score
1464,2026-01-02 00:24:00,WAFER_214,LOT_14,14,7.992,7.586,92.783,39.556,88.12,67.316,6,0.526,109.156,82.377,2.842,879,1000,0.683,0.325,0.805,0.176,0.406,85.21765463324948,46.455
1465,2026-01-02 00:25:00,WAFER_215,LOT_15,2,1.943,1.315,84.084,64.202,164.158,88.74,46,2.168,323.955,95.544,16.831,888,1000,0.599,0.541,0.267,0.035,0.628,88.8,78.381
1466,2026-01-02 00:26:00,WAFER_216,LOT_16,14,5.805,2.307,80.023,13.407,158.243,44.516,74,2.141,66.863,84.14,15.542,997,1000,0.226,0.094,0.109,0.341,3.498,99.7,62.235
1467,2026-01-02 00:27:00,WAFER_217,LOT_17,5,2.064,7.726,81.981,71.206,132.162,69.894,55,0.741,56.798,98.534,8.997,859,1000,0.903,0.481,0.218,0.568,-5.662,77.96210282048892,70.181
1468,2026-01-02 00:28:00,WAFER_218,LOT_18,14,8.972,3.081,89.839,8.86,14.099,57.298,7,3.592,216.649,99.209,13.061,727,1000,0.39,0.428,0.505,0.011,5.891,70.0,40.394
1469,2026-01-02 00:29:00,WAFER_219,LOT_19,7,7.631,9.404,85.832,22.153,68.036,79.979,35,4.131,140.095,86.232,11.523,875,1000,0.885,0.76,0.57,0.612,-1.773,81.03521415204621,67.736
1470,2026-01-02 00:30:00,WAFER_220,LOT_20,5,6.764,1.574,80.234,64.773,125.999,36.204,41,4.97,245.343,84.019,1.462,900,1000,0.397,0.8,0.071,0.355,5.19,86.84402061467549,41.983
1471,2026-01-02 00:31:00,WAFER_221,LOT_21,7,8.091,3.112,85.755,13.849,31.935,77.91,38,0.394,291.094,92.656,8.901,933,1000,0.038,0.872,0.303,0.993,4.979,93.3,67.742
1472,2026-01-02 00:32:00,WAFER_222,LOT_22,14,6.68,10.786,62.102,92.466,146.185,41.585,64,1.909,110.625,85.826,3.29,923,1000,0.738,0.857,0.749,0.783,-4.106,85.32471774479457,55.83
1473,2026-01-02 00:33:00,WAFER_223,LOT_23,5,9.252,5.244,57.475,83.156,165.478,39.145,43,2.448,299.97,91.699,10.012,960,1000,0.92,0.998,0.862,0.291,4.008,96.0,44.794
1474,2026-01-02 00:34:00,WAFER_224,LOT_24,5,7.212,7.889,75.728,61.367,70.198,81.376,76,6.073,418.184,89.414,1.238,736,1000,0.255,0.707,0.13,0.971,-0.677,70.0,87.094
1475,2026-01-02 00:35:00,WAFER_225,LOT_25,7,8.897,2.79,74.755,78.715,129.993,75.982,79,6.134,323.982,96.177,2.937,996,1000,0.542,0.621,0.519,0.278,6.107,91.63894834660165,84.938
1476,2026-01-02 00:36:00,WAFER_226,LOT_26,7,5.637,6.977,68.017,84.882,35.195,92.276,45,1.805,89.515,99.898,13.333,770,1000,0.808,0.147,0.15,0.108,-1.34,71.58538253059008,80.229
1477,2026-01-02 00:37:00,WAFER_227,LOT_27,7,2.437,8.116,83.084,28.353,127.439,68.258,12,3.339,273.478,90.177,14.367,931,1000,0.321,0.468,0.722,0.027,-5.679,87.22577856337608,49.768
1478,2026-01-02 00:38:00,WAFER_228,LOT_28,7,5.725,4.082,53.509,81.447,13.647,68.922,36,2.917,23.794,94.262,15.445,773,1000,0.286,0.43,0.157,0.783,1.643,77.3,60.999
1479,2026-01-02 00:39:00,WAFER_229,LOT_29,5,2.515,9.123,68.118,22.531,35.631,80.249,13,3.605,207.887,88.118,15.265,763,1000,0.411,0.735,0.097,0.319,-6.608,72.79496973385031,58.012
1480,2026-01-02 00:40:00,WAFER_230,LOT_30,7,6.24,6.913,68.665,42.201,130.68,55.697,12,1.981,233.323,97.439,15.438,952,1000,0.551,0.275,0.441,0.984,-0.673,95.2,41.603
1481,2026-01-02 00:41:00,WAFER_231,LOT_31,3,5.36,4.813,56.001,55.243,131.015,37.362,11,3.175,408.951,82.661,1.791,748,1000,0.553,0.871,0.095,0.618,0.547,74.8,29.235
1482,2026-01-02 00:42:00,WAFER_232,LOT_32,5,6.481,6.465,90.442,69.25,118.998,49.723,54,1.031,314.882,90.834,11.279,890,1000,0.486,0.22,0.816,0.164,0.016,83.39012362347503,56.62
1483,2026-01-02 00:43:00,WAFER_233,LOT_33,2,1.58,6.652,59.049,7.713,91.152,50.233,27,4.839,302.384,85.164,11.978,780,1000,0.82,0.484,0.827,0.336,-5.072,72.27723781116921,44.801
1484,2026-01-02 00:44:00,WAFER_234,LOT_34,5,3.059,2.622,67.528,31.146,124.734,56.482,21,2.546,232.962,85.165,4.706,780,1000,0.153,0.944,0.512,0.512,0.437,78.0,46.163
1485,2026-01-02 00:45:00,WAFER_235,LOT_35,5,5.431,4.947,83.988,59.767,141.546,95.382,18,3.711,225.27,91.541,16.881,739,1000,0.085,0.344,0.572,0.722,0.484,73.9,70.098
1486,2026-01-02 00:46:00,WAFER_236,LOT_36,5,9.104,4.366,81.106,37.163,174.302,86.51,74,4.131,416.833,87.51,5.002,775,1000,0.169,0.728,0.133,0.591,4.738,70.0,89.532
1487,2026-01-02 00:47:00,WAFER_237,LOT_37,7,4.569,4.929,61.81,74.752,161.069,94.901,29,5.697,28.507,90.216,9.858,895,1000,0.704,0.336,0.277,0.26,-0.36,82.52137179620141,74.736
1488,2026-01-02 00:48:00,WAFER_238,LOT_38,5,4.895,8.459,81.507,63.649,145.071,98.911,53,0.602,141.282,87.471,14.856,968,1000,0.145,0.514,0.121,0.476,-3.564,89.91197014102187,88.142
1489,2026-01-02 00:49:00,WAFER_239,LOT_39,5,7.218,5.729,77.188,26.096,128.109,62.762,14,3.308,73.514,90.146,5.058,923,1000,0.323,0.776,0.214,0.216,1.489,92.3,47.095
1490,2026-01-02 00:50:00,WAFER_240,LOT_40,3,6.33,10.215,99.663,18.134,107.606,49.533,29,6.085,145.989,87.118,10.389,903,1000,0.88,0.815,0.395,0.35,-3.885,88.09240958920083,45.246
1491,2026-01-02 00:51:00,WAFER_241,LOT_41,5,3.891,3.878,78.443,61.614,30.503,70.84,28,2.276,205.448,96.384,12.296,765,1000,0.14,0.842,0.682,0.286,0.013,76.5,58.646
1492,2026-01-02 00:52:00,WAFER_242,LOT_42,3,4.787,5.074,72.446,45.542,38.145,91.393,31,3.051,156.773,91.985,10.729,764,1000,0.528,0.1,0.728,0.899,-0.287,76.4,73.355
1493,2026-01-02 00:53:00,WAFER_243,LOT_43,2,3.242,8.712,64.578,20.206,149.448,64.807,29,0.624,405.082,84.89,7.02,761,1000,0.506,0.855,0.444,0.788,-5.47,70.27554304642798,55.175
1494,2026-01-02 00:54:00,WAFER_244,LOT_44,7,9.228,6.351,65.813,34.374,146.563,67.346,15,5.117,292.235,82.151,16.072,727,1000,0.034,0.146,0.293,0.532,2.877,70.0,50.525
1495,2026-01-02 00:55:00,WAFER_245,LOT_45,7,2.545,6.361,64.917,32.274,114.458,43.604,35,0.624,311.218,82.313,10.487,733,1000,0.115,0.273,0.81,0.174,-3.816,70.0,44.093
1496,2026-01-02 00:56:00,WAFER_246,LOT_46,7,4.475,1.523,89.082,14.732,84.603,61.909,47,4.309,316.917,89.548,3.969,948,1000,0.95,0.971,0.438,0.594,2.952,86.95626847543829,61.391
1497,2026-01-02 00:57:00,WAFER_247,LOT_47,5,1.707,4.906,74.198,54.222,14.426,59.768,27,2.576,379.691,87.623,13.743,821,1000,0.961,0.144,0.561,0.355,-3.199,76.64495271797355,50.999
1498,2026-01-02 00:58:00,WAFER_248,LOT_48,5,3.274,3.653,80.218,73.728,65.62,57.508,61,2.333,327.208,86.692,11.219,956,1000,0.875,0.251,0.267,0.037,-0.379,95.6,64.83
1499,2026-01-02 00:59:00,WAFER_249,LOT_49,14,7.744,10.793,90.657,56.792,81.509,91.787,55,4.002,26.482,93.15,2.04,748,1000,0.432,0.336,0.067,0.689,-3.049,70.0,84.412
1500,2026-01-02 01:00:00,WAFER_0,LOT_0,5,3.109,4.022,48.057,79.366,92.589,38.795,55,3.882,124.558,96.556,4.873,910,1000,0.593,0.806,0.165,0.256,-0.913,91.0,49.967
1501,2026-01-02 01:01:00,WAFER_1,LOT_1,5,2.141,9.668,88.068,16.481,167.985,97.217,74,2.787,415.642,83.134,2.857,988,1000,0.824,0.321,0.713,0.234,-7.527,91.08130699065208,96.491
1502,2026-01-02 01:02:00,WAFER_2,LOT_2,2,5.296,7.627,74.609,44.205,28.481,35.528,16,1.929,280.85,83.969,1.421,935,1000,0.676,0.826,0.277,0.664,-2.331,87.78990551795395,30.293
1503,2026-01-02 01:03:00,WAFER_3,LOT_3,5,1.58,4.341,78.786,59.847,98.207,95.518,61,3.48,47.247,88.601,4.067,967,1000,0.895,0.206,0.126,0.871,-2.761,90.72124780750474,89.537
1504,2026-01-02 01:04:00,WAFER_4,LOT_4,5,2.178,6.327,64.888,65.84,72.547,70.075,20,1.853,206.655,89.903,4.873,996,1000,0.316,0.601,0.642,0.282,-4.149,97.23572984424517,54.549
1505,2026-01-02 01:05:00,WAFER_5,LOT_5,5,7.961,9.237,65.694,67.621,178.317,79.956,36,0.743,412.334,89.075,8.038,731,1000,0.624,0.96,0.478,0.778,-1.276,70.0,68.171
1506,2026-01-02 01:06:00,WAFER_6,LOT_6,5,7.672,9.657,79.377,70.607,156.517,46.977,33,5.444,417.135,93.432,16.484,825,1000,0.567,0.041,0.023,0.886,-1.985,79.56251672646037,45.385
1507,2026-01-02 01:07:00,WAFER_7,LOT_7,5,8.821,2.572,100.231,63.629,84.594,76.87,28,4.791,192.979,83.561,16.047,743,1000,0.985,0.909,0.991,0.211,6.249,70.19446771854051,62.566
1508,2026-01-02 01:08:00,WAFER_8,LOT_8,7,8.336,4.328,85.036,13.481,179.948,91.445,67,0.619,377.221,90.856,12.862,996,1000,0.878,0.165,0.382,0.917,4.008,92.38855264020252,89.589
1509,2026-01-02 01:09:00,WAFER_9,LOT_9,7,6.965,4.285,87.921,67.578,97.391,43.927,59,1.148,256.797,96.53,11.061,723,1000,0.165,0.581,0.655,0.283,2.68,70.0,55.103
1510,2026-01-02 01:10:00,WAFER_10,LOT_10,7,1.919,1.412,71.888,70.23,38.41,43.133,10,0.726,223.772,98.619,16.114,727,1000,0.059,0.049,0.984,0.218,0.507,72.7,32.536
1511,2026-01-02 01:11:00,WAFER_11,LOT_11,7,7.763,6.863,67.398,94.413,104.499,54.455,59,5.387,184.777,92.031,2.593,883,1000,0.446,0.571,0.635,0.361,0.9,82.76132121704923,61.946
1512,2026-01-02 01:12:00,WAFER_12,LOT_12,14,8.264,9.377,65.411,67.403,48.455,45.35,79,5.267,376.852,84.478,5.75,833,1000,0.546,0.615,0.312,0.228,-1.113,80.22112691318374,65.028
1513,2026-01-02 01:13:00,WAFER_13,LOT_13,2,7.893,4.739,68.629,66.815,118.173,42.081,73,2.804,268.451,95.022,9.496,769,1000,0.79,0.808,0.488,0.573,3.154,76.9,60.203
1514,2026-01-02 01:14:00,WAFER_14,LOT_14,3,5.568,8.252,51.419,51.333,169.365,78.412,33,5.594,153.519,96.254,13.874,957,1000,0.16,0.416,0.103,0.473,-2.684,91.6592619145214,65.818
1515,2026-01-02 01:15:00,WAFER_15,LOT_15,2,3.363,7.151,66.026,83.113,143.654,48.685,32,6.624,216.773,85.514,10.68,781,1000,0.92,0.916,0.169,0.67,-3.788,70.95994326928945,46.045
1516,2026-01-02 01:16:00,WAFER_16,LOT_16,7,8.263,4.681,67.836,94.715,56.438,77.689,9,6.601,197.632,94.127,13.789,846,1000,0.572,0.37,0.312,0.724,3.582,79.67208245810099,54.548
1517,2026-01-02 01:17:00,WAFER_17,LOT_17,14,7.317,2.382,72.071,75.114,60.466,90.163,59,6.671,200.462,98.656,2.772,940,1000,0.843,0.092,0.085,0.082,4.935,88.05803187676848,85.156
1518,2026-01-02 01:18:00,WAFER_18,LOT_18,3,9.346,7.951,75.449,60.125,21.779,76.73,25,5.763,144.644,94.867,3.438,921,1000,0.836,0.387,0.114,0.154,1.395,87.60069700420584,61.125
1519,2026-01-02 01:19:00,WAFER_19,LOT_19,14,2.746,9.375,77.987,12.106,58.598,42.639,24,1.515,273.183,89.439,12.641,879,1000,0.952,0.306,0.84,0.79,-6.629,79.38556205362471,38.515
1520,2026-01-02 01:20:00,WAFER_20,LOT_20,2,3.305,7.721,73.836,70.407,25.746,71.709,1,0.438,40.895,89.925,6.052,727,1000,0.659,0.446,0.25,0.066,-4.416,70.0,47.061
1521,2026-01-02 01:21:00,WAFER_21,LOT_21,14,3.194,1.175,67.604,68.771,94.906,60.192,2,5.529,374.465,83.424,7.526,844,1000,0.784,0.2,0.323,0.659,2.019,81.61078385182044,40.025
1522,2026-01-02 01:22:00,WAFER_22,LOT_22,5,7.84,3.119,52.403,74.801,130.419,56.976,31,2.133,186.159,91.417,13.5,809,1000,0.821,0.37,0.174,0.664,4.721,80.9,50.984
1523,2026-01-02 01:23:00,WAFER_23,LOT_23,3,2.995,1.681,67.672,16.21,137.701,55.386,0,2.33,340.345,96.368,1.377,963,1000,0.468,0.886,0.404,0.737,1.314,96.3,36.001
1524,2026-01-02 01:24:00,WAFER_24,LOT_24,5,2.033,6.59,63.303,63.836,20.12,94.484,23,0.543,311.797,99.515,3.022,914,1000,0.432,0.652,0.698,0.219,-4.557,82.55622351682504,71.765
1525,2026-01-02 01:25:00,WAFER_25,LOT_25,3,9.488,8.413,79.127,31.615,67.793,82.52,49,4.874,208.741,89.148,5.17,825,1000,0.947,0.198,0.945,0.151,1.075,74.83433030728409,75.688
1526,2026-01-02 01:26:00,WAFER_26,LOT_26,5,1.699,2.084,84.002,73.424,58.989,43.566,42,2.958,99.484,89.793,15.043,925,1000,0.067,0.053,0.539,0.45,-0.385,92.5,47.218
1527,2026-01-02 01:27:00,WAFER_27,LOT_27,5,8.182,9.216,84.324,26.634,27.731,65.464,43,1.429,244.885,82.98,7.002,790,1000,0.953,0.217,0.3,0.043,-1.034,75.8913970766977,61.902
1528,2026-01-02 01:28:00,WAFER_28,LOT_28,7,4.423,6.444,82.326,66.558,71.62,55.366,32,4.454,399.229,95.875,4.435,751,1000,0.578,0.409,0.51,0.842,-2.021,72.80862173894774,50.388
1529,2026-01-02 01:29:00,WAFER_29,LOT_29,5,8.233,7.762,72.531,31.549,60.884,97.588,37,6.664,94.309,94.828,11.598,885,1000,0.295,0.367,0.128,0.747,0.471,80.24883975704545,80.082
1530,2026-01-02 01:30:00,WAFER_30,LOT_30,5,5.937,10.52,68.258,5.809,117.865,97.594,51,3.414,122.405,89.212,0.709,931,1000,0.557,0.848,0.677,0.885,-4.583,85.79569935806637,86.386
1531,2026-01-02 01:31:00,WAFER_31,LOT_31,7,8.713,1.82,65.782,62.002,160.161,55.45,34,4.143,417.202,94.696,13.222,729,1000,0.638,0.586,0.328,0.07,6.893,72.9,51.342
1532,2026-01-02 01:32:00,WAFER_32,LOT_32,7,8.91,9.832,57.418,15.194,87.323,57.535,16,1.149,377.028,93.152,11.925,917,1000,0.111,0.842,0.945,0.921,-0.922,91.7,44.598
1533,2026-01-02 01:33:00,WAFER_33,LOT_33,3,1.573,2.236,84.91,64.336,136.933,73.363,57,1.136,239.82,95.765,1.125,966,1000,0.67,0.999,0.659,0.757,-0.663,96.6,73.336
1534,2026-01-02 01:34:00,WAFER_34,LOT_34,5,2.103,4.851,72.078,88.305,34.822,65.676,47,3.143,297.896,87.623,8.567,936,1000,0.903,0.29,0.476,0.113,-2.748,89.67107079517078,63.839
1535,2026-01-02 01:35:00,WAFER_35,LOT_35,3,3.503,9.344,60.29,92.232,162.144,48.638,42,5.752,197.225,93.65,6.99,848,1000,0.971,0.477,0.231,0.105,-5.841,76.13597452747801,50.515
1536,2026-01-02 01:36:00,WAFER_36,LOT_36,3,6.855,9.881,64.909,26.233,35.941,77.266,47,6.187,181.637,93.199,2.857,917,1000,0.6,0.706,0.092,0.9,-3.026,83.35699389129262,71.373
1537,2026-01-02 01:37:00,WAFER_37,LOT_37,7,8.606,5.962,64.463,77.833,42.657,56.384,43,4.382,197.275,83.62,2.788,794,1000,0.327,0.512,0.188,0.466,2.644,75.90741200271584,56.0
1538,2026-01-02 01:38:00,WAFER_38,LOT_38,3,5.18,6.822,74.473,36.82,28.099,76.838,32,2.484,185.767,87.029,2.891,809,1000,0.563,0.327,0.57,0.999,-1.642,76.10577898473781,64.345
1539,2026-01-02 01:39:00,WAFER_39,LOT_39,5,6.356,7.94,85.742,86.041,62.646,59.556,74,5.113,290.222,97.398,10.274,771,1000,0.003,0.816,0.52,0.635,-1.584,74.76852441359254,72.011
1540,2026-01-02 01:40:00,WAFER_40,LOT_40,7,3.008,9.161,70.172,75.874,103.91,79.813,75,2.021,152.183,84.795,3.075,731,1000,0.919,0.892,0.009,0.688,-6.153,70.0,85.628
1541,2026-01-02 01:41:00,WAFER_41,LOT_41,3,7.94,2.191,49.222,11.653,177.959,77.739,1,1.532,88.311,88.794,1.201,765,1000,0.785,0.278,0.744,0.468,5.749,76.5,50.98
1542,2026-01-02 01:42:00,WAFER_42,LOT_42,5,9.239,8.939,71.919,41.642,144.873,67.564,9,5.419,302.627,86.032,16.287,856,1000,0.166,0.281,0.04,0.437,0.3,80.12817007999517,47.967
1543,2026-01-02 01:43:00,WAFER_43,LOT_43,3,3.649,5.717,72.282,35.359,74.674,80.103,27,5.121,32.519,84.509,0.858,856,1000,0.609,0.567,0.078,0.802,-2.068,83.1559866656161,64.217
1544,2026-01-02 01:44:00,WAFER_44,LOT_44,14,5.459,5.416,71.526,75.666,107.894,64.502,46,6.004,307.501,84.442,11.353,816,1000,0.021,0.816,0.712,0.449,0.043,77.2425644718975,62.626
1545,2026-01-02 01:45:00,WAFER_45,LOT_45,5,2.189,5.154,67.098,41.926,115.962,42.433,7,3.941,125.297,88.228,15.925,881,1000,0.216,0.52,0.646,0.498,-2.965,85.0442860626298,30.731
1546,2026-01-02 01:46:00,WAFER_46,LOT_46,7,5.973,5.99,76.392,66.613,149.864,46.655,22,6.103,96.101,96.382,0.837,807,1000,0.17,0.06,0.215,0.391,-0.017,72.23525692530359,40.226
1547,2026-01-02 01:47:00,WAFER_47,LOT_47,5,5.522,10.261,74.728,59.219,135.197,50.744,47,0.229,171.583,99.297,16.424,772,1000,0.156,0.295,0.663,0.196,-4.739,70.0,54.134
1548,2026-01-02 01:48:00,WAFER_48,LOT_48,2,2.655,6.372,73.727,92.807,106.779,39.047,62,1.763,67.0,92.236,8.639,828,1000,0.552,0.503,0.019,0.849,-3.717,75.43559526289681,53.281
1549,2026-01-02 01:49:00,WAFER_49,LOT_49,7,5.037,10.341,78.539,89.401,123.761,80.528,76,5.48,173.796,93.371,13.389,764,1000,0.964,0.737,0.278,0.221,-5.304,70.0,86.543
1550,2026-01-02 01:50:00,WAFER_50,LOT_0,14,4.173,2.767,69.272,43.493,136.806,58.513,36,2.91,60.929,95.94,10.702,880,1000,0.13,0.775,0.76,0.302,1.406,88.0,54.233
1551,2026-01-02 01:51:00,WAFER_51,LOT_1,7,5.675,8.097,68.648,70.122,32.634,40.985,11,1.666,213.395,93.846,10.563,801,1000,0.873,0.752,0.475,0.593,-2.422,77.99946585361026,31.59
1552,2026-01-02 01:52:00,WAFER_52,LOT_2,7,6.185,8.96,89.181,79.651,44.077,87.477,73,5.424,90.468,97.185,13.451,974,1000,0.082,0.095,0.856,0.326,-2.775,91.18308923383621,89.71
1553,2026-01-02 01:53:00,WAFER_53,LOT_3,14,1.568,7.655,80.153,85.9,127.059,78.754,64,5.6,71.999,97.825,1.299,906,1000,0.083,0.616,0.144,0.353,-6.087,84.4639878730069,79.99
1554,2026-01-02 01:54:00,WAFER_54,LOT_4,3,7.588,6.948,83.096,11.132,154.572,63.942,14,3.13,251.644,93.236,6.792,808,1000,0.628,0.425,0.863,0.004,0.64,80.8,47.862
1555,2026-01-02 01:55:00,WAFER_55,LOT_5,3,7.204,6.535,87.487,32.187,79.575,50.835,79,3.2,270.098,91.542,16.489,744,1000,0.575,0.314,0.486,0.801,0.669,70.0,68.593
1556,2026-01-02 01:56:00,WAFER_56,LOT_6,7,4.43,9.437,79.785,33.821,176.581,44.712,9,5.321,22.207,89.0,1.117,772,1000,0.344,0.828,0.101,0.494,-5.007,70.77219416607812,33.113
1557,2026-01-02 01:57:00,WAFER_57,LOT_7,5,1.923,9.052,84.212,44.1,46.732,64.336,41,5.256,175.071,90.262,4.615,797,1000,0.533,0.358,0.047,0.196,-7.129,73.14596661134937,60.268
1558,2026-01-02 01:58:00,WAFER_58,LOT_8,7,7.539,2.198,56.627,20.234,80.839,91.656,25,5.899,51.182,88.184,11.491,833,1000,0.755,0.183,0.001,0.712,5.341,78.63436441871627,70.826
1559,2026-01-02 01:59:00,WAFER_59,LOT_9,14,9.141,9.316,76.246,49.659,74.349,47.057,48,4.407,315.458,89.643,1.887,977,1000,0.773,0.696,0.637,0.656,-0.175,92.19734126409615,52.187
1560,2026-01-02 02:00:00,WAFER_60,LOT_10,5,3.421,5.058,71.99,64.689,168.15,71.394,22,1.305,292.609,98.105,9.216,864,1000,0.012,0.136,0.222,0.376,-1.637,81.63308576504132,56.306
1561,2026-01-02 02:01:00,WAFER_61,LOT_11,3,4.088,3.486,92.455,49.763,58.514,96.548,63,3.761,39.892,99.405,12.185,915,1000,0.078,0.294,0.146,0.578,0.602,83.11979526741358,91.106
1562,2026-01-02 02:02:00,WAFER_62,LOT_12,7,2.971,9.524,84.204,64.921,90.034,75.775,16,2.631,396.5,88.471,12.925,821,1000,0.003,0.444,0.601,0.667,-6.553,78.67995276221403,56.454
1563,2026-01-02 02:03:00,WAFER_63,LOT_13,3,6.115,5.234,67.065,10.98,41.83,63.158,33,0.233,403.984,85.949,9.628,888,1000,0.016,0.142,0.409,0.062,0.881,88.8,55.903
1564,2026-01-02 02:04:00,WAFER_64,LOT_14,7,2.739,8.922,78.101,83.839,98.615,80.848,56,1.376,153.869,83.4,8.611,814,1000,0.84,0.287,0.45,0.418,-6.183,78.34720312464422,77.751
1565,2026-01-02 02:05:00,WAFER_65,LOT_15,5,4.35,3.581,75.844,89.516,155.759,87.773,3,1.438,72.245,96.981,12.193,981,1000,0.084,0.642,0.134,0.525,0.769,98.1,58.402
1566,2026-01-02 02:06:00,WAFER_66,LOT_16,7,7.076,1.039,78.998,60.612,61.687,72.793,70,0.606,65.737,97.585,2.637,981,1000,0.711,0.557,0.253,0.723,6.037,98.1,78.815
1567,2026-01-02 02:07:00,WAFER_67,LOT_17,3,5.981,5.856,62.793,84.325,147.835,90.797,68,3.11,356.288,90.063,11.633,747,1000,0.98,0.844,0.099,0.382,0.125,70.0,89.618
1568,2026-01-02 02:08:00,WAFER_68,LOT_18,7,4.592,1.982,77.96,16.83,164.923,67.934,67,3.479,203.665,91.709,15.643,855,1000,0.821,0.141,0.335,0.171,2.61,85.5,74.307
1569,2026-01-02 02:09:00,WAFER_69,LOT_19,5,4.862,8.393,71.49,76.77,22.403,88.122,49,2.345,23.803,95.243,11.67,848,1000,0.066,0.864,0.309,0.09,-3.531,76.28422190598648,79.329
1570,2026-01-02 02:10:00,WAFER_70,LOT_20,5,5.997,3.706,77.107,15.723,138.592,95.929,66,2.833,390.141,88.728,0.981,993,1000,0.894,0.076,0.778,0.809,2.291,93.14868892897987,92.054
1571,2026-01-02 02:11:00,WAFER_71,LOT_21,3,1.547,5.348,66.032,41.721,53.408,67.08,67,3.759,257.095,85.607,8.701,941,1000,0.958,0.743,0.987,0.479,-3.801,86.69045301290403,73.752
1572,2026-01-02 02:12:00,WAFER_72,LOT_22,7,2.128,1.853,67.564,34.144,39.806,73.72,58,0.863,296.159,84.053,12.401,842,1000,0.706,0.207,0.999,0.229,0.275,84.2,74.018
1573,2026-01-02 02:13:00,WAFER_73,LOT_23,14,8.55,3.809,86.912,57.703,112.191,74.006,77,3.845,349.422,86.211,0.927,811,1000,0.616,0.903,0.386,0.805,4.741,78.32309638919556,82.754
1574,2026-01-02 02:14:00,WAFER_74,LOT_24,3,2.123,8.659,62.433,32.136,129.952,85.012,62,4.842,347.431,93.551,13.005,730,1000,0.602,0.042,0.793,0.812,-6.536,70.0,83.158
1575,2026-01-02 02:15:00,WAFER_75,LOT_25,3,7.154,2.486,63.245,62.358,77.109,87.67,66,5.955,50.322,88.224,4.931,725,1000,0.82,0.58,0.279,0.651,4.668,70.0,86.686
1576,2026-01-02 02:16:00,WAFER_76,LOT_26,2,8.86,7.342,73.433,38.065,16.66,36.743,25,2.086,249.597,97.532,10.091,947,1000,0.553,0.013,0.143,0.12,1.518,94.7,35.133
1577,2026-01-02 02:17:00,WAFER_77,LOT_27,7,3.665,9.991,65.509,82.471,164.48,81.935,0,5.095,298.498,83.567,16.435,741,1000,0.334,0.736,0.64,0.303,-6.326,70.0,53.258
1578,2026-01-02 02:18:00,WAFER_78,LOT_28,7,4.464,7.662,64.265,62.05,134.227,85.164,67,4.141,54.248,89.453,16.915,934,1000,0.97,0.034,0.477,0.882,-3.198,87.7908883962351,85.507
1579,2026-01-02 02:19:00,WAFER_79,LOT_29,5,6.051,8.948,75.156,24.377,56.183,79.827,77,3.444,108.96,86.6,10.858,834,1000,0.048,0.727,0.594,0.122,-2.897,76.31273596592939,86.538
1580,2026-01-02 02:20:00,WAFER_80,LOT_30,3,8.554,2.068,57.444,35.252,94.467,80.677,17,6.257,178.326,97.89,8.457,933,1000,0.665,0.809,0.366,0.701,6.486,88.92422049170797,60.09
1581,2026-01-02 02:21:00,WAFER_81,LOT_31,5,9.035,3.457,62.912,81.268,14.725,37.65,11,4.235,374.61,96.431,3.185,860,1000,0.586,0.896,0.302,0.256,5.578,86.0,29.422
1582,2026-01-02 02:22:00,WAFER_82,LOT_32,5,7.417,9.766,96.595,39.783,67.678,63.29,37,2.521,360.253,99.619,3.7,898,1000,0.639,0.359,0.928,0.034,-2.349,82.67757762993595,57.788
1583,2026-01-02 02:23:00,WAFER_83,LOT_33,5,2.193,8.008,79.054,53.222,98.831,87.363,41,4.862,332.841,84.135,7.411,720,1000,0.642,0.543,0.884,0.689,-5.815,70.0,75.236
1584,2026-01-02 02:24:00,WAFER_84,LOT_34,14,6.853,7.268,65.788,63.405,97.928,94.776,35,6.529,416.111,96.002,11.998,748,1000,0.124,0.734,0.124,0.265,-0.415,70.0,77.354
1585,2026-01-02 02:25:00,WAFER_85,LOT_35,3,4.782,7.505,78.6,36.303,45.391,49.686,15,6.248,117.063,84.253,13.124,824,1000,0.134,0.821,0.652,0.743,-2.723,75.70706471450757,39.046
1586,2026-01-02 02:26:00,WAFER_86,LOT_36,7,5.266,5.059,80.241,31.458,142.047,72.068,64,6.667,207.126,84.775,3.928,881,1000,0.067,0.783,0.358,0.367,0.207,82.75073660174164,75.644
1587,2026-01-02 02:27:00,WAFER_87,LOT_37,5,1.893,1.437,84.939,47.773,60.807,86.477,66,0.692,198.689,82.702,9.195,759,1000,0.938,0.848,0.568,0.219,0.456,70.0,85.91
1588,2026-01-02 02:28:00,WAFER_88,LOT_38,5,3.028,8.688,72.601,24.339,108.67,83.154,38,3.043,291.575,90.318,10.139,941,1000,0.61,0.898,0.207,0.91,-5.66,87.78492427158817,71.15
1589,2026-01-02 02:29:00,WAFER_89,LOT_39,7,7.824,7.651,84.741,30.579,56.159,74.609,58,2.971,360.061,84.253,15.204,771,1000,0.077,0.65,0.724,0.355,0.173,77.1,74.596
1590,2026-01-02 02:30:00,WAFER_90,LOT_40,7,5.132,5.633,51.577,10.587,82.279,36.196,78,2.641,216.673,88.235,14.924,783,1000,0.434,0.174,0.31,0.914,-0.501,78.3,58.627
